USER_ID,EXPENSE
000082,$2
000058,$2
000020,$2
000010,$4
000048,$2
000005,$1
000047,$5
000095,$2
000069,$5
000027,$1
000000,$2
000012,$3
000055,$3
000001,$4
000044,$5
000072,$3
000035,$5
000055,$3
000041,$2
000057,$4
000041,$5
000061,$5
000045,$5
000088,$4
000025,$3
000055,$4
000082,$4
000013,$2
000007,$2
000088,$1
000053,$5
000099,$4
000050,$3
000032,$2
000015,$2
000066,$2
000031,$5
000061,$4
000073,$4
000031,$3
000053,$1
000001,$1
000050,$4
000001,$5
000078,$2
000051,$1
000097,$5
000087,$5
000005,$1
000022,$1
000074,$3
000056,$1
000035,$5
000099,$5
000004,$2
000040,$2
000038,$3
000013,$4
000089,$5
000059,$2
000048,$4
000061,$1
000032,$3
000024,$2
000081,$2
000044,$1
000099,$5
000070,$1
000050,$2
000075,$1
000055,$5
000036,$2
000088,$3
000005,$3
000050,$2
000059,$3
000058,$1
000069,$2
000009,$5
000044,$2
000071,$4
000025,$5
000070,$4
000036,$5
000035,$3
000064,$4
000061,$5
000067,$2
000025,$2
000096,$5
000034,$5
000025,$3
000040,$5
000072,$4
000085,$4
000011,$2
000065,$1
000068,$3
000094,$5
000085,$5
000001,$3
000059,$5
000021,$2
000004,$4
000055,$1
000038,$3
000077,$1
000093,$1
000043,$1
000074,$2
000068,$2
000070,$4
000065,$4
000074,$2
000001,$3
000050,$4
000043,$2
000000,$2
000053,$5
000078,$3
000023,$2
000040,$4
000050,$5
000086,$4
000065,$2
000030,$3
000039,$3
000024,$2
000043,$2
000054,$5
000012,$2
000062,$3
000047,$5
000025,$2
000043,$2
000003,$1
000012,$2
000070,$3
000049,$4
000099,$4
000056,$5
000046,$4
000087,$4
000062,$3
000008,$1
000046,$4
000085,$1
000011,$2
000074,$2
000070,$2
000046,$4
000063,$2
000031,$3
000018,$1
000037,$2
000048,$4
000092,$3
000078,$1
000012,$2
000007,$2
000094,$2
000083,$1
000084,$5
000057,$4
000014,$2
000055,$4
000008,$5
000053,$3
000043,$4
000076,$1
000015,$5
000003,$1
000061,$2
000063,$3
000038,$2
000011,$2
000065,$3
000016,$1
000011,$3
000016,$1
000026,$1
000064,$5
000028,$5
000037,$1
000058,$2
000028,$4
000011,$3
000022,$1
000073,$5
000039,$2
000083,$4
000054,$4
000080,$2
000090,$4
000003,$2
000015,$1
000081,$4
000030,$1
000079,$4
000094,$5
000094,$4
000052,$5
000033,$3
000068,$5
000011,$5
000044,$1
000089,$2
000093,$1
000039,$3
000060,$4
000080,$3
000014,$2
000078,$4
000073,$2
000058,$1
000012,$2
000012,$4
000051,$3
000021,$5
000054,$3
000063,$2
000064,$3
000090,$4
000090,$5
000033,$2
000022,$1
000061,$1
000002,$2
000067,$5
000045,$4
000056,$2
000097,$2
000073,$4
000080,$2
000065,$1
000050,$3
000063,$5
000008,$2
000046,$4
000070,$4
000042,$5
000092,$5
000099,$2
000088,$2
000083,$1
000073,$5
000020,$3
000036,$5
000043,$3
000018,$4
000068,$4
000092,$2
000040,$5
000007,$4
000061,$5
000011,$5
000003,$1
000096,$5
000065,$2
000017,$3
000064,$4
000096,$4
000031,$4
000071,$5
000028,$2
000024,$1
000008,$5
000000,$1
000013,$3
000049,$2
000051,$5
000053,$1
000095,$3
000087,$2
000054,$3
000089,$5
000047,$5
000070,$2
000037,$4
000056,$5
000045,$2
000006,$5
000024,$4
000056,$5
000017,$1
000018,$4
000027,$4
000036,$4
000027,$4
000012,$4
000000,$5
000040,$4
000043,$3
000031,$4
000028,$3
000035,$2
000029,$5
000018,$3
000001,$2
000062,$2
000006,$2
000023,$4
000013,$3
000046,$3
000036,$4
000062,$3
000009,$5
000070,$3
000068,$4
000071,$5
000067,$1
000075,$5
000062,$4
000054,$1
000054,$3
000084,$2
000017,$1
000001,$3
000059,$1
000068,$1
000003,$3
000057,$1
000073,$3
000053,$1
000057,$1
000061,$4
000099,$3
000018,$3
000057,$2
000076,$4
000027,$2
000006,$4
000019,$5
000078,$3
000015,$1
000039,$4
000010,$3
000055,$2
000074,$5
000021,$4
000074,$5
000015,$3
000009,$5
000072,$1
000015,$4
000000,$2
000082,$5
000082,$4
000080,$3
000039,$4
000016,$4
000066,$3
000044,$2
000070,$5
000041,$2
000069,$3
000085,$3
000051,$1
000088,$1
000001,$5
000045,$2
000015,$4
000024,$5
000017,$1
000097,$5
000093,$2
000082,$3
000011,$3
000008,$1
000085,$5
000069,$2
000036,$4
000045,$5
000078,$4
000028,$4
000055,$5
000024,$4
000081,$5
000075,$1
000065,$5
000066,$3
000097,$5
000097,$3
000006,$1
000042,$5
000045,$3
000087,$2
000043,$3
000087,$4
000054,$1
000053,$2
000036,$4
000009,$3
000074,$3
000094,$1
000082,$3
000032,$1
000017,$2
000013,$3
000092,$3
000013,$2
000084,$1
000043,$4
000045,$5
000009,$1
000010,$3
000015,$3
000056,$1
000007,$4
000002,$1
000015,$5
000080,$3
000050,$1
000001,$4
000077,$3
000011,$2
000093,$3
000017,$4
000063,$3
000093,$2
000005,$2
000063,$2
000046,$5
000058,$5
000024,$4
000029,$3
000016,$1
000055,$2
000089,$2
000028,$5
000085,$2
000068,$5
000074,$3
000007,$4
000009,$4
000084,$1
000013,$4
000065,$5
000063,$2
000095,$4
000061,$3
000056,$2
000077,$3
000027,$2
000072,$4
000028,$1
000055,$4
000091,$3
000082,$5
000005,$1
000000,$2
000045,$2
000093,$2
000083,$4
000055,$3
000076,$4
000083,$1
000063,$1
000015,$1
000019,$2
000060,$5
000019,$2
000003,$5
000018,$2
000038,$4
000044,$4
000056,$2
000093,$3
000005,$1
000018,$4
000009,$5
000054,$2
000069,$2
000066,$4
000013,$5
000052,$5
000021,$5
000074,$5
000022,$3
000046,$2
000059,$2
000037,$3
000099,$5
000030,$3
000064,$5
000078,$4
000094,$1
000096,$1
000022,$5
000091,$1
000031,$2
000026,$4
000007,$4
000021,$1
000007,$1
000054,$2
000092,$1
000017,$3
000044,$2
000085,$2
000023,$2
000049,$2
000070,$1
000083,$3
000041,$2
000062,$4
000076,$1
000044,$4
000022,$2
000071,$1
000033,$3
000074,$1
000041,$3
000066,$2
000070,$5
000039,$4
000067,$1
000098,$3
000047,$3
000007,$2
000039,$1
000004,$2
000015,$3
000003,$1
000065,$5
000000,$3
000099,$5
000057,$1
000024,$5
000033,$3
000056,$5
000095,$4
000054,$3
000028,$1
000086,$5
000014,$2
000093,$4
000044,$5
000026,$4
000054,$2
000086,$5
000065,$5
000072,$2
000031,$2
000009,$5
000085,$3
000051,$3
000062,$1
000023,$5
000061,$1
000006,$5
000090,$4
000077,$4
000024,$4
000006,$5
000096,$5
000016,$4
000043,$4
000030,$5
000092,$4
000067,$3
000047,$2
000008,$1
000051,$2
000056,$2
000097,$5
000015,$5
000045,$2
000094,$5
000014,$4
000087,$2
000032,$3
000001,$3
000069,$2
000019,$4
000044,$2
000044,$4
000071,$5
000074,$3
000064,$1
000064,$3
000086,$1
000098,$1
000010,$2
000014,$1
000050,$4
000099,$5
000028,$2
000070,$3
000008,$2
000031,$5
000048,$3
000045,$3
000096,$4
000035,$4
000071,$4
000091,$3
000029,$3
000042,$2
000044,$1
000054,$3
000018,$3
000036,$5
000058,$5
000099,$4
000090,$5
000072,$1
000099,$3
000058,$2
000007,$1
000048,$3
000036,$5
000015,$5
000016,$3
000034,$2
000063,$1
000091,$1
000028,$5
000069,$4
000086,$2
000008,$2
000050,$1
000081,$3
000026,$3
000051,$2
000089,$3
000086,$1
000057,$2
000060,$1
000028,$4
000016,$1
000020,$5
000007,$4
000047,$4
000087,$3
000033,$4
000010,$1
000092,$1
000028,$5
000036,$1
000006,$2
000012,$3
000060,$2
000082,$4
000007,$2
000074,$4
000098,$3
000083,$1
000031,$5
000039,$4
000015,$5
000010,$5
000073,$3
000002,$2
000045,$1
000094,$1
000092,$4
000042,$2
000045,$1
000029,$2
000016,$5
000095,$4
000003,$3
000044,$2
000034,$1
000031,$2
000094,$2
000099,$2
000070,$2
000059,$1
000045,$5
000091,$4
000081,$3
000017,$5
000078,$2
000029,$4
000012,$5
000093,$4
000067,$2
000062,$2
000052,$3
000065,$2
000070,$1
000072,$1
000075,$1
000012,$1
000029,$5
000030,$1
000076,$5
000090,$1
000057,$4
000060,$5
000064,$2
000018,$2
000046,$1
000007,$5
000098,$5
000081,$3
000041,$3
000038,$4
000048,$2
000043,$2
000046,$5
000087,$3
000018,$2
000075,$2
000060,$5
000084,$4
000074,$5
000085,$4
000076,$3
000089,$1
000042,$2
000049,$2
000037,$3
000079,$3
000013,$5
000053,$5
000001,$4
000078,$4
000013,$4
000096,$3
000016,$1
000092,$4
000061,$2
000009,$4
000012,$3
000085,$4
000029,$1
000016,$5
000037,$3
000061,$3
000072,$4
000014,$3
000097,$5
000023,$2
000003,$2
000088,$3
000046,$3
000008,$4
000047,$3
000079,$4
000097,$2
000021,$3
000030,$4
000054,$2
000041,$2
000018,$3
000031,$2
000051,$1
000023,$1
000008,$4
000062,$5
000063,$4
000048,$5
000007,$4
000095,$3
000063,$1
000069,$5
000020,$2
000067,$5
000080,$4
000078,$5
000024,$3
000027,$3
000095,$5
000054,$1
000067,$1
000097,$4
000047,$1
000009,$3
000054,$2
000033,$1
000098,$3
000043,$2
000011,$4
000067,$4
000044,$4
000072,$2
000033,$5
000019,$1
000059,$4
000027,$3
000025,$5
000022,$1
000051,$4
000086,$5
000094,$5
000076,$3
000029,$2
000093,$2
000032,$1
000024,$3
000010,$1
000003,$1
000049,$2
000021,$3
000023,$4
000014,$1
000079,$4
000027,$4
000012,$1
000016,$4
000037,$3
000086,$2
000051,$1
000084,$4
000039,$5
000053,$5
000061,$5
000014,$4
000015,$5
000089,$3
000093,$2
000076,$5
000068,$4
000099,$2
000004,$2
000059,$1
000028,$2
000046,$1
000003,$2
000034,$3
000080,$1
000018,$2
000064,$5
000024,$2
000065,$2
000098,$4
000063,$5
000090,$2
000030,$3
000003,$4
000054,$5
000078,$3
000079,$3
000094,$4
000042,$1
000009,$4
000002,$1
000074,$4
000044,$1
000079,$3
000020,$5
000030,$1
000007,$2
000016,$4
000099,$5
000016,$2
000095,$3
000085,$3
000082,$4
000093,$3
000053,$2
000013,$3
000008,$4
000039,$2
000017,$4
000001,$3
000081,$4
000089,$3
000026,$4
000021,$2
000070,$5
000076,$3
000043,$2
000099,$2
000052,$3
000071,$2
000099,$3
000095,$3
000019,$1
000076,$1
000028,$1
000034,$2
000010,$1
000056,$5
000066,$4
000048,$2
000095,$2
000019,$5
000044,$1
000088,$2
000051,$4
000094,$4
000089,$5
000072,$1
000097,$3
000043,$1
000090,$4
000061,$5
000049,$1
000096,$2
000010,$4
000078,$2
000045,$3
000093,$3
000094,$3
000079,$1
000065,$5
000036,$5
000056,$2
000048,$2
000091,$5
000094,$4
000000,$4
000034,$3
000044,$2
000043,$3
000050,$4
000060,$2
000069,$1
000050,$3
000081,$3
000028,$1
000082,$5
000010,$5
000071,$1
000081,$3
000069,$3
000028,$5
000024,$5
000011,$5
000015,$2
000059,$5
000095,$1
000023,$5
000001,$4
000060,$2
000035,$1
000032,$4
000098,$3
000016,$4
000054,$2
000062,$5
000014,$1
000096,$4
000036,$4
000005,$4
000018,$2
000040,$4
000022,$4
000045,$4
000078,$3
000057,$4
000064,$3
000068,$2
000038,$1
000066,$4
000015,$1
000074,$5
000094,$2
000037,$3
000007,$5
000031,$4
000006,$5
000037,$1
000084,$3
000045,$4
000081,$4
000020,$4
000009,$4
000070,$5
000061,$5
000089,$2
000053,$4
000013,$3
000000,$5
000082,$3
000065,$5
000056,$1
000071,$3
000045,$4
000052,$5
000024,$3
000052,$5
000004,$1
000013,$3
000066,$2
000013,$2
000081,$3
000062,$5
000026,$2
000040,$3
000010,$3
000034,$5
000016,$2
000052,$5
000052,$5
000019,$5
000005,$3
000093,$1
000019,$4
000040,$2
000071,$4
000065,$2
000013,$5
000001,$1
000011,$1
000001,$3
000010,$2
000041,$1
000057,$4
000032,$5
000090,$4
000068,$4
000063,$1
000075,$5
000023,$3
000012,$4
000009,$3
000000,$5
000006,$1
000007,$2
000079,$1
000090,$5
000029,$4
000020,$4
000075,$1
000057,$5
000091,$1
000082,$3
000058,$5
000049,$5
000007,$3
000098,$3
000005,$3
000088,$3
000008,$2
000038,$4
000017,$2
000060,$4
000012,$1
000008,$1
000080,$3
000061,$1
000073,$1
000076,$2
000065,$1
000013,$1
000031,$3
000050,$1
000041,$3
000060,$2
000036,$1
000068,$2
000070,$5
000094,$2
000091,$1
000017,$3
000066,$4
000043,$5
000041,$2
000013,$4
000095,$4
000031,$3
000039,$1
000024,$1
000082,$4
000039,$4
000096,$4
000020,$3
000053,$5
000049,$1
000074,$1
000027,$1
000096,$4
000021,$5
000072,$2
000054,$2
000056,$4
000060,$5
000011,$4
000044,$1
000011,$3
000042,$4
000073,$5
000069,$4
000051,$2
000042,$1
000047,$1
000036,$2
000019,$1
000032,$5
000020,$1
000099,$5
000004,$2
000045,$5
000070,$2
000071,$2
000027,$4
000034,$4
000008,$1
000057,$1
000074,$2
000063,$2
000072,$4
000009,$2
000022,$1
000085,$5
000094,$1
000073,$5
000036,$1
000048,$5
000050,$1
000094,$4
000005,$4
000068,$3
000011,$4
000051,$3
000098,$1
000077,$2
000082,$2
000041,$5
000055,$1
000058,$1
000054,$5
000060,$4
000051,$2
000099,$4
000067,$2
000063,$1
000020,$3
000073,$4
000071,$1
000072,$5
000051,$2
000089,$1
000071,$5
000013,$4
000051,$4
000077,$1
000019,$3
000004,$2
000055,$4
000015,$5
000028,$3
000054,$5
000041,$5
000007,$1
000087,$2
000002,$4
000012,$5
000051,$1
000004,$4
000098,$1
000021,$2
000049,$3
000009,$3
000014,$3
000027,$5
000090,$1
000057,$2
000030,$3
000023,$4
000093,$2
000098,$5
000029,$4
000040,$2
000099,$2
000005,$5
000065,$3
000045,$4
000060,$5
000007,$1
000056,$5
000057,$5
000019,$1
000031,$4
000037,$4
000017,$4
000089,$5
000048,$2
000058,$4
000054,$4
000069,$4
000021,$4
000053,$2
000056,$3
000019,$5
000087,$1
000083,$1
000075,$2
000000,$4
000004,$4
000086,$1
000094,$2
000049,$3
000031,$2
000012,$3
000086,$2
000058,$1
000087,$5
000081,$2
000064,$1
000086,$3
000028,$3
000015,$3
000080,$5
000023,$1
000029,$3
000066,$5
000045,$5
000050,$1
000098,$4
000095,$3
000010,$2
000007,$5
000070,$1
000017,$5
000078,$5
000081,$2
000039,$5
000082,$1
000089,$4
000067,$1
000032,$2
000090,$1
000045,$2
000002,$2
000055,$3
000038,$2
000021,$4
000012,$1
000087,$2
000072,$5
000056,$3
000082,$3
000060,$5
000093,$2
000009,$3
000062,$5
000009,$1
000086,$4
000084,$3
000094,$4
000059,$2
000047,$2
000044,$1
000078,$1
000092,$3
000045,$3
000008,$2
000022,$3
000020,$3
000017,$1
000040,$4
000020,$2
000075,$2
000073,$1
000067,$1
000081,$4
000017,$4
000082,$3
000091,$5
000090,$4
000067,$5
000023,$2
000024,$2
000046,$1
000011,$3
000059,$1
000073,$2
000050,$3
000080,$2
000067,$4
000011,$2
000054,$1
000026,$4
000035,$3
000048,$3
000043,$5
000004,$2
000003,$1
000053,$3
000015,$2
000056,$4
000020,$1
000077,$4
000027,$2
000044,$2
000099,$3
000008,$2
000052,$2
000093,$1
000048,$1
000062,$5
000062,$4
000047,$2
000038,$1
000082,$4
000041,$3
000099,$2
000038,$1
000001,$2
000040,$5
000024,$5
000089,$1
000034,$3
000009,$1
000053,$1
000061,$1
000094,$2
000073,$1
000009,$4
000055,$2
000065,$3
000063,$3
000002,$3
000062,$3
000036,$3
000097,$4
000011,$4
000068,$5
000067,$3
000061,$1
000028,$1
000070,$4
000044,$1
000062,$4
000033,$4
000033,$4
000079,$3
000053,$4
000012,$5
000068,$5
000040,$3
000052,$1
000039,$4
000003,$1
000005,$3
000050,$2
000065,$4
000068,$3
000063,$1
000047,$5
000014,$4
000069,$5
000071,$2
000048,$2
000034,$2
000055,$2
000050,$2
000009,$3
000018,$3
000078,$1
000093,$1
000064,$2
000071,$1
000039,$1
000027,$1
000097,$4
000039,$5
000012,$2
000052,$5
000081,$3
000068,$5
000087,$1
000085,$3
000091,$5
000030,$3
000025,$5
000014,$3
000064,$1
000075,$1
000004,$2
000000,$2
000095,$5
000007,$3
000036,$3
000077,$5
000054,$2
000013,$2
000095,$4
000019,$4
000037,$4
000018,$5
000097,$4
000061,$1
000084,$1
000084,$4
000015,$1
000024,$2
000027,$4
000028,$5
000066,$5
000035,$5
000048,$5
000010,$2
000034,$4
000099,$1
000055,$2
000099,$3
000044,$1
000039,$2
000086,$4
000005,$5
000071,$4
000034,$1
000016,$2
000012,$5
000027,$1
000044,$3
000008,$1
000071,$5
000014,$1
000099,$1
000090,$5
000038,$1
000013,$1
000080,$3
000059,$5
000019,$5
000035,$2
000097,$3
000066,$2
000057,$3
000097,$1
000074,$5
000024,$2
000017,$2
000060,$4
000003,$3
000054,$5
000087,$5
000031,$1
000095,$2
000091,$2
000095,$2
000093,$3
000034,$4
000079,$5
000077,$3
000054,$2
000091,$2
000047,$1
000087,$2
000000,$5
000036,$3
000015,$4
000060,$1
000087,$1
000058,$1
000005,$1
000076,$2
000002,$2
000013,$4
000001,$4
000041,$1
000002,$2
000080,$1
000036,$5
000039,$1
000013,$1
000098,$5
000023,$2
000072,$3
000094,$2
000038,$5
000091,$5
000010,$3
000065,$3
000033,$3
000028,$4
000073,$1
000051,$4
000057,$2
000012,$1
000018,$3
000097,$5
000094,$1
000047,$1
000056,$1
000032,$2
000092,$2
000051,$2
000037,$2
000044,$3
000093,$2
000037,$2
000072,$4
000000,$2
000098,$4
000022,$4
000025,$2
000065,$3
000022,$1
000051,$1
000024,$5
000033,$4
000032,$4
000084,$4
000070,$1
000012,$2
000083,$1
000068,$2
000031,$2
000010,$1
000048,$2
000048,$5
000019,$1
000097,$1
000066,$4
000022,$4
000053,$3
000085,$5
000079,$2
000084,$4
000052,$3
000034,$4
000006,$4
000063,$4
000022,$1
000073,$1
000064,$4
000034,$4
000069,$1
000070,$2
000026,$4
000040,$3
000015,$1
000025,$2
000034,$4
000065,$1
000070,$3
000056,$3
000025,$4
000069,$1
000062,$1
000024,$1
000076,$2
000008,$5
000055,$4
000009,$1
000075,$3
000030,$3
000040,$3
000077,$2
000056,$4
000042,$1
000088,$5
000085,$4
000068,$5
000077,$3
000078,$2
000039,$1
000015,$2
000055,$2
000074,$5
000027,$5
000016,$3
000042,$2
000019,$2
000043,$5
000035,$1
000056,$1
000069,$3
000099,$4
000045,$4
000021,$2
000026,$3
000003,$3
000094,$4
000050,$5
000080,$4
000080,$3
000029,$3
000097,$1
000069,$2
000036,$4
000096,$5
000074,$2
000028,$5
000084,$5
000008,$1
000050,$2
000097,$1
000042,$2
000037,$5
000057,$4
000054,$2
000041,$2
000083,$1
000086,$1
000046,$1
000078,$4
000031,$2
000080,$4
000031,$2
000039,$1
000059,$3
000081,$3
000035,$2
000033,$5
000037,$3
000088,$1
000036,$1
000001,$4
000025,$1
000024,$1
000078,$1
000085,$4
000099,$4
000067,$2
000070,$4
000030,$4
000068,$2
000044,$1
000012,$5
000062,$2
000082,$5
000031,$2
000005,$5
000032,$5
000036,$2
000005,$4
000086,$3
000072,$5
000052,$5
000035,$3
000000,$3
000080,$2
000017,$1
000029,$4
000012,$4
000082,$5
000077,$5
000008,$2
000027,$4
000082,$4
000083,$4
000004,$5
000090,$2
000047,$3
000016,$4
000002,$3
000072,$1
000079,$2
000021,$2
000042,$4
000072,$1
000090,$5
000030,$4
000058,$3
000088,$2
000008,$5
000078,$1
000010,$4
000046,$3
000013,$5
000080,$2
000067,$4
000091,$3
000034,$5
000088,$5
000068,$4
000033,$4
000014,$5
000075,$2
000040,$5
000073,$1
000089,$1
000091,$3
000001,$4
000026,$5
000076,$4
000052,$4
000022,$5
000076,$5
000039,$3
000085,$4
000026,$2
000017,$4
000030,$1
000076,$5
000001,$2
000036,$2
000046,$5
000054,$1
000024,$1
000045,$3
000036,$2
000030,$1
000033,$5
000088,$5
000098,$4
000071,$3
000042,$2
000093,$2
000021,$2
000053,$2
000080,$2
000046,$4
000076,$2
000002,$4
000006,$3
000047,$3
000078,$3
000036,$2
000076,$5
000018,$5
000067,$3
000007,$1
000048,$5
000070,$1
000093,$3
000088,$4
000022,$4
000002,$1
000095,$1
000091,$3
000065,$1
000068,$5
000086,$5
000081,$3
000079,$2
000091,$4
000042,$2
000058,$5
000084,$1
000079,$5
000067,$3
000021,$1
000052,$5
000037,$5
000058,$2
000079,$2
000003,$1
000087,$5
000051,$2
000013,$3
000057,$3
000076,$2
000075,$5
000037,$3
000002,$1
000045,$4
000058,$3
000041,$1
000082,$2
000066,$1
000051,$1
000052,$5
000022,$5
000071,$1
000048,$3
000042,$2
000007,$1
000071,$1
000052,$1
000046,$3
000066,$4
000046,$3
000036,$1
000081,$2
000089,$1
000077,$5
000049,$3
000037,$2
000026,$3
000011,$4
000035,$4
000070,$3
000014,$2
000008,$1
000009,$5
000038,$4
000008,$1
000077,$5
000088,$1
000061,$2
000092,$4
000089,$2
000007,$2
000075,$4
000018,$1
000088,$5
000050,$4
000028,$3
000091,$1
000012,$5
000036,$2
000096,$2
000043,$4
000053,$1
000038,$3
000099,$1
000023,$3
000078,$1
000081,$5
000089,$3
000010,$5
000021,$3
000064,$4
000078,$3
000082,$4
000012,$4
000095,$4
000060,$2
000037,$5
000085,$2
000000,$4
000008,$5
000039,$1
000007,$1
000050,$4
000088,$2
000087,$3
000028,$4
000027,$5
000099,$1
000063,$3
000024,$4
000042,$1
000062,$5
000032,$1
000003,$5
000079,$2
000088,$2
000051,$1
000050,$1
000065,$1
000019,$4
000068,$5
000067,$3
000063,$4
000060,$4
000054,$2
000098,$4
000061,$3
000029,$4
000099,$4
000055,$3
000091,$3
000096,$5
000062,$1
000067,$3
000022,$2
000043,$5
000079,$2
000042,$3
000027,$5
000093,$5
000072,$2
000015,$3
000017,$5
000020,$5
000028,$4
000027,$1
000047,$1
000074,$3
000061,$1
000090,$2
000037,$5
000019,$4
000020,$1
000020,$5
000037,$2
000065,$3
000024,$3
000070,$4
000016,$3
000063,$5
000063,$5
000073,$4
000094,$5
000061,$1
000025,$3
000043,$3
000033,$4
000076,$4
000068,$4
000036,$1
000004,$1
000077,$5
000031,$1
000097,$4
000052,$3
000026,$3
000005,$5
000030,$2
000054,$4
000036,$1
000050,$5
000059,$3
000095,$5
000087,$3
000051,$5
000038,$4
000090,$2
000002,$2
000092,$1
000026,$2
000048,$3
000090,$1
000060,$3
000034,$5
000025,$5
000075,$5
000016,$3
000062,$3
000009,$1
000035,$3
000065,$1
000088,$5
000034,$2
000099,$5
000072,$5
000099,$4
000007,$1
000062,$4
000077,$1
000065,$5
000045,$1
000009,$1
000053,$1
000022,$2
000030,$2
000095,$2
000010,$5
000011,$3
000027,$4
000064,$5
000020,$4
000050,$2
000011,$4
000028,$3
000013,$2
000065,$5
000091,$2
000045,$4
000045,$1
000062,$4
000055,$4
000079,$5
000025,$5
000040,$1
000029,$3
000013,$4
000026,$1
000050,$2
000027,$3
000015,$2
000070,$5
000034,$3
000054,$3
000013,$4
000047,$2
000078,$3
000062,$1
000055,$2
000040,$5
000065,$2
000048,$1
000018,$4
000037,$1
000044,$2
000078,$1
000020,$5
000097,$5
000058,$2
000022,$4
000015,$3
000078,$2
000090,$5
000015,$1
000045,$3
000062,$5
000020,$1
000015,$2
000079,$5
000094,$4
000049,$1
000060,$5
000024,$1
000060,$1
000013,$1
000018,$1
000011,$5
000043,$2
000059,$3
000072,$1
000071,$3
000070,$2
000002,$1
000032,$4
000082,$2
000083,$3
000022,$3
000042,$2
000001,$2
000055,$3
000027,$3
000023,$1
000039,$2
000029,$2
000065,$4
000024,$3
000002,$3
000006,$1
000068,$1
000008,$2
000052,$1
000025,$2
000010,$5
000063,$2
000072,$1
000061,$4
000067,$2
000083,$5
000094,$5
000084,$2
000021,$1
000074,$3
000031,$1
000005,$3
000000,$5
000006,$1
000066,$5
000009,$1
000019,$3
000009,$3
000002,$4
000030,$2
000023,$2
000050,$5
000098,$5
000032,$2
000010,$5
000090,$4
000017,$4
000034,$3
000015,$1
000059,$1
000059,$1
000002,$2
000038,$4
000055,$5
000055,$2
000047,$3
000044,$1
000071,$3
000077,$3
000088,$2
000096,$2
000090,$2
000045,$2
000005,$4
000070,$2
000032,$3
000063,$4
000022,$4
000035,$4
000043,$5
000086,$2
000084,$1
000029,$5
000042,$4
000085,$2
000074,$1
000046,$3
000022,$4
000033,$2
000020,$2
000075,$2
000044,$2
000098,$5
000068,$3
000001,$2
000047,$5
000034,$3
000073,$1
000033,$5
000090,$4
000026,$4
000056,$4
000005,$4
000088,$4
000018,$5
000050,$2
000024,$2
000043,$5
000061,$3
000075,$1
000086,$3
000008,$3
000049,$5
000079,$3
000065,$4
000080,$2
000083,$2
000055,$5
000080,$5
000065,$3
000096,$2
000012,$5
000043,$2
000035,$4
000062,$2
000089,$2
000073,$4
000048,$3
000055,$1
000031,$1
000036,$4
000038,$1
000097,$2
000019,$2
000075,$3
000021,$3
000010,$2
000056,$1
000061,$4
000052,$2
000005,$1
000014,$3
000086,$1
000034,$3
000035,$5
000047,$5
000000,$3
000037,$3
000039,$1
000020,$1
000034,$5
000068,$1
000099,$5
000050,$4
000016,$3
000048,$5
000000,$5
000024,$3
000086,$1
000048,$5
000008,$5
000096,$3
000059,$3
000008,$1
000068,$3
000062,$2
000064,$5
000045,$1
000004,$5
000041,$1
000057,$5
000074,$5
000061,$3
000084,$2
000047,$5
000097,$4
000044,$3
000061,$2
000016,$4
000056,$5
000075,$1
000053,$2
000049,$3
000017,$3
000081,$2
000099,$1
000026,$4
000051,$2
000062,$1
000051,$3
000091,$3
000093,$1
000082,$3
000012,$1
000095,$3
000073,$2
000071,$4
000063,$2
000062,$4
000019,$1
000084,$3
000082,$2
000029,$1
000036,$1
000004,$1
000031,$4
000080,$1
000099,$1
000050,$1
000034,$2
000096,$1
000001,$1
000090,$3
000021,$1
000047,$1
000002,$1
000080,$3
000002,$3
000028,$1
000092,$1
000032,$4
000088,$2
000063,$3
000026,$4
000023,$4
000003,$3
000064,$4
000030,$1
000090,$3
000030,$3
000015,$1
000005,$2
000046,$3
000095,$2
000073,$1
000003,$1
000064,$3
000093,$1
000088,$1
000055,$1
000094,$2
000017,$4
000028,$5
000056,$2
000020,$2
000013,$1
000074,$5
000005,$4
000070,$1
000056,$4
000048,$3
000005,$2
000035,$1
000048,$2
000093,$4
000026,$5
000003,$4
000058,$2
000051,$5
000073,$3
000012,$5
000029,$5
000049,$4
000079,$2
000016,$1
000036,$1
000046,$1
000054,$3
000059,$2
000072,$1
000038,$3
000023,$3
000028,$2
000031,$3
000082,$4
000075,$1
000068,$5
000047,$4
000021,$3
000076,$4
000098,$5
000067,$3
000042,$3
000000,$4
000081,$4
000083,$2
000049,$5
000071,$5
000095,$2
000003,$4
000090,$3
000056,$4
000099,$4
000005,$2
000003,$1
000090,$2
000077,$1
000067,$2
000074,$1
000011,$1
000050,$3
000019,$5
000046,$5
000040,$1
000042,$3
000054,$3
000082,$3
000076,$5
000028,$2
000014,$5
000023,$2
000061,$1
000094,$2
000060,$5
000004,$1
000010,$1
000037,$3
000048,$2
000077,$5
000077,$2
000017,$3
000081,$4
000041,$4
000006,$2
000089,$3
000010,$1
000083,$2
000032,$2
000070,$3
000049,$1
000006,$4
000066,$4
000098,$4
000069,$2
000021,$5
000075,$4
000032,$1
000079,$4
000053,$3
000078,$3
000057,$2
000000,$3
000074,$3
000075,$5
000014,$1
000006,$5
000011,$2
000001,$4
000002,$2
000099,$5
000028,$1
000099,$1
000076,$3
000078,$2
000003,$4
000057,$5
000012,$3
